,longitude,latitude,number
2314,-119.7,36.94,60190055151006
2315,-119.71,36.88,60190055251012
2316,-119.69,36.86,60190055221001
2317,-119.69,36.85,60190055121006
2318,-119.67,36.89,60190055251010
2319,-119.7,36.83,60190057014005
2320,-119.7,36.82,60190056022007
2321,-119.7,36.81,60190057043023
2322,-119.71,36.83,60190056024009
2323,-119.71,36.83,60190056024009
2324,-119.73,36.83,60190056051017
2325,-119.73,36.83,60190056051017
2326,-119.71,36.82,60190056074003
2327,-119.71,36.81,60190056081008
2328,-119.71,36.81,60190056081008
2329,-119.72,36.81,60190056082019
2330,-119.73,36.81,60190056082013
2331,-119.72,36.82,60190056071000
2332,-119.72,36.82,60190056071000
2333,-119.69,36.83,60190057012002
2334,-119.69,36.83,60190057012002
2335,-119.69,36.83,60190057012002
2336,-119.69,36.83,60190057012002
2337,-119.67,36.83,60190057023009
2338,-119.67,36.83,60190057023009
2339,-119.68,36.83,60190057024005
2340,-119.67,36.82,60190057032013
2341,-119.67,36.81,60190057033012
2342,-119.68,36.81,60190057034012
2343,-119.69,36.82,60190057042004
2344,-119.69,36.82,60190057042004
2345,-119.68,36.81,60190057034012
2346,-119.69,36.81,60190057043018
2347,-119.69,36.81,60190057043018
2348,-119.68,36.8,60190058022006
2349,-119.69,36.8,60190058012006
2350,-119.67,36.8,60190058022002
2351,-119.69,36.79,60190058042001
2352,-119.68,36.79,60190058053014
2353,-119.69,36.79,60190058042001
2354,-119.69,36.77,60190058052030
2355,-119.69,36.79,60190058042001
2356,-119.68,36.77,60190058052036
2357,-119.64,36.85,60190059122014
2358,-119.64,36.82,60190059121009
2359,-119.63,36.79,60190059121053
2360,-119.63,36.76,60190059043036
2361,-119.63,36.7,60190059041010
2362,-119.53,36.78,60190059061027
2363,-119.58,36.83,60190059152006
2364,-119.58,36.77,60190059162012
2365,-119.59,36.72,60190060011003
2366,-119.5,36.74,60190059061056
2367,-119.57,36.72,60190060013003
2368,-119.56,36.71,60190060021002
2369,-119.56,36.71,60190060021002
2370,-119.57,36.71,60190060023009
2371,-119.57,36.7,60190061024003
2372,-119.56,36.7,60190061021012
2373,-119.55,36.7,60190062022024
2374,-119.57,36.7,60190061024003
2375,-119.57,36.7,60190061024003
2376,-119.58,36.69,60190061012017
2377,-119.55,36.69,60190062012023
2378,-119.54,36.7,60190062021029
2379,-119.55,36.71,60190062024016
2380,-119.55,36.72,60190062024000
2381,-119.52,36.71,60190062021004
2382,-119.47,36.69,60190063021029
2383,-119.41,36.68,60190063022006
2384,-119.43,36.63,60190063012031
2385,-119.39,36.64,60190063013018
2386,-119.4,36.59,60190063013038
2387,-119.49,37.1,60190064052030
2388,-119.61,36.94,60190064051012
2389,-119.57,37.02,60190064053005
2390,-119.48,37,60190064062007
2391,-119.46,36.91,60190064071020
2392,-119.33,36.89,60190064072024
2393,-119.21,37.25,60190064091001
2394,-118.94,37.13,60190064081024
2395,-119.4,37.09,60190064092062
2396,-119.34,37.12,60190064093000
2397,-119.28,37.11,60190064094002
2398,-119.32,37.06,60190064095009
2399,-118.91,36.79,60190064111047
2400,-119.24,36.8,60190064112018
2401,-119.25,36.71,60190064113020
2402,-119.12,36.69,60190064102023
2403,-119.34,36.62,60190065014019
2404,-119.31,36.63,60190065021003
2405,-119.31,36.62,60190065012018
2406,-119.32,36.62,60190065011014
2407,-119.31,36.62,60190065012018
2408,-119.43,36.61,60190063011001
2409,-119.44,36.6,60190066062003
2410,-119.44,36.6,60190066062003
2411,-119.45,36.6,60190066023006
2412,-119.46,36.61,60190066032004
2413,-119.45,36.61,60190066031000
2414,-119.44,36.61,60190066051000
2415,-119.43,36.59,60190063011007
2416,-119.44,36.59,60190066022015
2417,-119.45,36.6,60190066023006
2418,-119.44,36.59,60190066022015
2419,-119.46,36.6,60190067001002
2420,-119.45,36.59,60190067002028
2421,-119.44,36.58,60190067003029
2422,-119.45,36.58,60190067004016
2423,-119.45,36.59,60190067002028
2424,-119.55,36.6,60190085011005
2425,-119.54,36.61,60190085033003
2426,-119.55,36.61,60190085013007
2427,-119.5,36.62,60190068023033
2428,-119.49,36.58,60190068022011
2429,-119.52,36.61,60190068023013
2430,-119.53,36.61,60190085032009
2431,-119.6,36.66,60190069001007
2432,-119.59,36.64,60190069002016
2433,-119.53,36.65,60190069003001
2434,-119.63,36.6,60190070031004
2435,-119.62,36.58,60190070035011
2436,-119.59,36.57,60190070041014
2437,-119.6,36.58,60190070041012
2438,-119.61,36.58,60190070042008
2439,-119.62,36.59,60190070034000
2440,-119.61,36.59,60190070043002
2441,-119.6,36.57,60190070041028
2442,-119.6,36.57,60190070041028
2443,-119.61,36.57,60190070021031
2444,-119.63,36.58,60190071021014
2445,-119.6,36.56,60190070041036
2446,-119.64,36.56,60190071013017
2447,-119.61,36.56,60190071021060
2448,-119.62,36.56,60190071011008
2449,-119.53,36.55,60190072041013
2450,-119.54,36.52,60190072031012
2451,-119.55,36.51,60190072042026
2452,-119.56,36.51,60190072021011
2453,-119.56,36.51,60190072021011
2454,-119.55,36.52,60190072042000
2455,-119.56,36.53,60190072044003
2456,-119.73,36.56,60190073001040
2457,-119.67,36.57,60190073002021
2458,-119.65,36.51,60190073003012
2459,-119.59,36.52,60190073004024
2460,-119.73,36.52,60190073005014
2461,-119.77,36.44,60190074001018
2462,-119.69,36.46,60190074002019
2463,-119.69,36.43,60190074003028
2464,-119.87,36.54,60190075001014
2465,-119.79,36.55,60190075002028
2466,-119.81,36.51,60190075003019
2467,-119.84,36.54,60190075005006
2468,-119.83,36.54,60190075004010
2469,-119.89,36.64,60190076001016
2470,-119.97,36.57,60190076002014
2471,-119.9,36.58,60190076003035
2472,-119.81,36.6,60190076004038
2473,-119.86,36.45,60190077001020
2474,-119.86,36.43,60190077003006
2475,-119.85,36.43,60190077003000
2476,-119.97,36.44,60190077004007
2477,-120.08,36.34,60190078021077
2478,-120.1,36.16,60190078012074
2479,-120.1,36.21,60190078023004
2480,-120.09,36.19,60190078012020
2481,-120.27,36.29,60190079031107
2482,-120.43,36.18,60190079032060
2483,-120.37,36.16,60190080001008
2484,-120.36,36.14,60190080002033
2485,-120.38,36.15,60190080001007
2486,-120.37,36.13,60190080003017
2487,-120.37,36.15,60190080004007
2488,-120.35,36.16,60190081001000
2489,-120.35,36.14,60190081002010
2490,-120.36,36.13,60190081004003
2491,-120.31,36.65,60190082001039
2492,-120.25,36.65,60190082002001
2493,-120.18,36.59,60190082003085
2494,-120.19,36.61,60190082007019
2495,-120.19,36.6,60190082005005
2496,-120.22,36.49,60190082006062
2497,-120.41,36.77,60190083032016
2498,-120.67,36.72,60190083041155
2499,-120.51,36.55,60190083042085
2500,-120.39,36.78,60190083013007
2501,-120.38,36.75,60190083044016
2502,-120.38,36.76,60190083011003
2503,-120.38,36.76,60190083011003
2504,-120.46,36.87,60190084041005
2505,-120.45,36.86,60190084043000
2506,-120.44,36.84,60190084031000
2507,-120.45,36.85,60190084052003
2508,-120.51,36.86,60190084053030
2509,-120.55,36.97,60190084021017
2510,-120.69,36.84,60190084022065
2511,-119.55,36.51,60190072042026
2512,-119.54,36.51,61070003031023
2513,-122.2,39.75,60210101012021
2514,-122.18,39.75,60210101013032
2515,-122.16,39.74,60210101023028
2516,-122.19,39.74,60210101022049
2517,-122.25,39.79,60210102002022
2518,-122.16,39.78,60210102002060
2519,-122.13,39.74,60210102003027
2520,-122.18,39.7,60210102004013
2521,-122.23,39.75,60210102001002
2522,-122.74,39.71,60210103003208
2523,-122.38,39.68,60210103003133
2524,-122.14,39.65,60210103002007
2525,-122.18,39.55,60210103002062
2526,-122.53,39.5,60210103001039
2527,-122.19,39.53,60210104012011
2528,-122.2,39.53,60210104022004
2529,-122.23,39.53,60210104011020
2530,-122.22,39.51,60210104011018
2531,-122.2,39.52,60210104025058
2532,-122.2,39.51,60210104027005
2533,-122.19,39.5,60210104027001
2534,-122.04,39.72,60210105013021
2535,-122.05,39.6,60210105022056
2536,-122.1,39.47,60210105021048
2537,-121.94,39.45,60210105021131
2538,-122.01,39.74,60210105011024
2539,-124.17,40.8,60230001001084
2540,-124.16,40.8,60230005004008
2541,-124.16,40.79,60230006004023
2542,-124.17,40.8,60230001001084
2543,-124.17,40.8,60230001001084
2544,-124.16,40.79,60230006004023
2545,-124.16,40.78,60230007004005
2546,-124.17,40.78,60230003004002
2547,-124.19,40.78,60230002004009
2548,-124.18,40.79,60230002004005
2549,-124.18,40.79,60230002004005
2550,-124.17,40.79,60230002006017
2551,-124.16,40.78,60230007004005
2552,-124.16,40.77,60230007004020
2553,-124.17,40.77,60230003004024
2554,-124.18,40.78,60230003003003
2555,-124.18,40.78,60230003003003
2556,-124.18,40.78,60230003003003
2557,-124.17,40.75,60230004001012
2558,-124.17,40.76,60230004002010
2559,-124.19,40.77,60230004003013
2560,-124.15,40.81,60230013001168
2561,-124.14,40.8,60230005002019
2562,-124.15,40.8,60230005002011
2563,-124.16,40.8,60230005004008
2564,-124.16,40.8,60230005004008
2565,-124.14,40.79,60230006001001
2566,-124.15,40.78,60230007001011
2567,-124.16,40.78,60230007004005
2568,-124.16,40.79,60230006004023
2569,-124.15,40.79,60230006005009
2570,-124.14,40.78,60230007001005
2571,-124.14,40.77,60230007002007
2572,-124.15,40.76,60230007003002
2573,-124.15,40.78,60230007001011
2574,-124.11,40.81,60230008003032
2575,-124.13,40.78,60230008001013
2576,-124.13,40.8,60230008003063
2577,-124.13,40.79,60230008002008
2578,-124.13,40.79,60230008002008
2579,-124.06,40.86,60230009001014
2580,-124.05,40.85,60230009002000
2581,-124.02,40.8,60230009003015
2582,-124.08,40.86,60230010021005
2583,-124.09,40.86,60230010012062
2584,-124.09,40.87,60230010012011
2585,-124.07,40.87,60230010023001
2586,-124.08,40.87,60230010023021
2587,-124.09,40.88,60230011023035
2588,-124.07,40.87,60230010023001
2589,-124.15,40.88,60230013001019
2590,-124.1,40.88,60230011031004
2591,-124.09,40.88,60230011023035
2592,-124.09,40.88,60230011023035
2593,-124.1,40.9,60230011021001
2594,-124.23,40.81,60239901000002
2595,-124.06,40.88,60230012001007
2596,-123.74,40.66,60230012002163
2597,-124.08,40.91,60230105021020
2598,-123.76,41.03,60239400001020
2599,-123.85,41.32,60230101023078
2600,-123.72,41.09,60239400001048
2601,-123.63,41.11,60239400002044
2602,-123.66,41.3,60230101024061
2603,-123.52,41.01,60230101022011
2604,-124.08,41.36,60230102004008
2605,-124.06,41.13,60230102004161
2606,-124.14,41.06,60230102001029
2607,-124.1,41.04,60230102002001
2608,-124.01,40.97,60230103001015
2609,-124,40.92,60230103002000
2610,-124.01,40.89,60230103003030
2611,-123.98,40.88,60230103004008
2612,-123.88,40.93,60230103005059
2613,-124.16,41.02,60239901000001
2614,-124.08,40.99,60230104002023
2615,-124.16,40.95,60239901000002
2616,-124.11,40.95,60230105032009
2617,-124.09,40.95,60230105021002
2618,-124.11,40.93,60230105031016
2619,-124.11,40.93,60230105031016
2620,-124.08,40.94,60230105023001
2621,-124.09,40.92,60230105022007
2622,-124.05,40.94,60230105021013
2623,-124.1,40.95,60230105021002
2624,-124.07,40.81,60230009004013
2625,-124.02,40.72,60230106002032
2626,-124.1,40.73,60230106001044
2627,-124.17,40.74,60230107011007
2628,-124.14,40.72,60230107022021
2629,-124.14,40.67,60230107022033
2630,-124.19,40.73,60230107012001
2631,-124.21,40.75,60230107021006
2632,-124.27,40.69,60230108001012
2633,-124.18,40.62,60230108002013
2634,-124.17,40.62,60230108002045
2635,-124.13,40.62,60230108003002
2636,-124.16,40.6,60230108003021
2637,-124.15,40.59,60230109012006
2638,-124.14,40.6,60230109011009
2639,-124.14,40.59,60230109013001
2640,-124.14,40.59,60230109013001
2641,-124.05,40.59,60230109023017
2642,-124.09,40.55,60230109024016
2643,-123.96,40.57,60230109022017
2644,-123.73,40.48,60230109021141
2645,-124.14,40.58,60230110001001
2646,-124.14,40.57,60230110002002
2647,-124.11,40.57,60230109023019
2648,-124.13,40.55,60230110003008
2649,-124.1,40.5,60230111002009
2650,-124.1,40.5,60230111002009
2651,-124.09,40.44,60230111003050
2652,-124.1,40.47,60230111004033
2653,-124.03,40.45,60230111004015
2654,-124.26,40.58,60230112001008
2655,-124.23,40.54,60230112002042
2656,-124.35,40.54,60230112003207
2657,-124.25,40.28,60230112003017
2658,-124.08,40.06,60230115021104
2659,-124,40.22,60230115021049
2660,-123.84,40.28,60230116003006
2661,-123.68,40.24,60230116006061
2662,-123.82,40.16,60230115012034
2663,-123.82,40.12,60230115011012
2664,-123.75,40.11,60230116003060
2665,-123.78,40.05,60230116004047
2666,-115.52,33.12,60250101023005
2667,-115.52,33.13,60250101024006
2668,-115.51,33.12,60250101022024
2669,-115.46,33.19,60250101011108
2670,-115.51,33.24,60250101021028
2671,-115.6,33.2,60250101021002
2672,-115.73,33.09,60250102001006
2673,-115.62,33.04,60250102001114
2674,-115.62,33.04,60250102001114
2675,-115.6,33.04,60250102001079
2676,-115.41,32.99,60250103001284
2677,-115.59,32.96,60250103001499
2678,-115.52,32.98,60250104021013
2679,-115.52,32.98,60250104021013
2680,-115.53,32.99,60250104012008
2681,-115.51,32.99,60250104023004
2682,-115.54,32.99,60250105005009
2683,-115.54,32.98,60250105001008
2684,-115.54,32.99,60250105005009
2685,-115.55,32.98,60250105003010
2686,-115.54,32.97,60250106004000
2687,-115.53,32.97,60250107003011
2688,-115.55,32.98,60250105003010
2689,-115.56,32.96,60250106005004
2690,-115.53,32.97,60250107003011
2691,-115.52,32.97,60250107003009
2692,-115.52,32.97,60250107003009
2693,-115.32,32.82,60250108001165
2694,-115.39,32.76,60250108002046
2695,-115.4,32.86,60250108001093
2696,-115.37,32.81,60250109001023
2697,-115.37,32.82,60250109002005
2698,-115.37,32.82,60250109002005
2699,-115.38,32.82,60250109001042
2700,-115.38,32.81,60250109006007
2701,-115.37,32.81,60250109001023
2702,-115.57,32.85,60250110022042
2703,-115.57,32.85,60250110022042
2704,-115.57,32.84,60250110024008
2705,-115.57,32.83,60250110024008
2706,-115.59,32.85,60250110026007
2707,-115.6,32.87,60250110013044
2708,-115.49,32.87,60250110011011
2709,-115.64,32.8,60250111002050
2710,-115.69,32.79,60250111002096
2711,-115.73,32.8,60250111001009
2712,-115.72,32.75,60250111001115
2713,-115.64,32.75,60250111001139
2714,-115.58,32.81,60250112013022
2715,-115.55,32.82,60250112014001
2716,-115.58,32.81,60250112013022
2717,-115.57,32.8,60250112022004
2718,-115.57,32.8,60250112022004
2719,-115.57,32.8,60250112022004
2720,-115.48,32.8,60250113032065
2721,-115.52,32.77,60250113021044
2722,-115.53,32.73,60250113012016
2723,-115.52,32.73,60250113012005
2724,-115.5,32.75,60250113031008
2725,-115.55,32.8,60250114001010
2726,-115.55,32.79,60250114002000
2727,-115.54,32.79,60250114003010
2728,-115.54,32.79,60250114003010
2729,-115.55,32.79,60250114002000
2730,-115.57,32.8,60250112022004
2731,-115.56,32.8,60250115004002
2732,-115.56,32.8,60250115004002
2733,-115.56,32.8,60250115004002
2734,-115.56,32.79,60250116002011
2735,-115.56,32.78,60250117003005
2736,-115.56,32.79,60250116002011
2737,-115.57,32.79,60250118022000
2738,-115.56,32.78,60250117003005
2739,-115.56,32.78,60250117003005
2740,-115.57,32.78,60250118023000
2741,-115.56,32.78,60250117003005
2742,-115.55,32.78,60250117001010
2743,-115.58,32.78,60250118012027
2744,-115.59,32.79,60250118012009
2745,-115.58,32.79,60250118012030
2746,-115.57,32.79,60250118022000
2747,-115.57,32.78,60250118023000
2748,-115.57,32.78,60250118023000
2749,-115.57,32.78,60250118023000
2750,-115.56,32.76,60250118032009
2751,-115.59,32.69,60250119011050
2752,-115.49,32.69,60250119022000
2753,-115.4,32.7,60250119032020
2754,-115.49,32.67,60250120012004
2755,-115.49,32.67,60250120012004
2756,-115.48,32.68,60250120031000
2757,-115.5,32.68,60250121022004
2758,-115.5,32.67,60250121012007
2759,-115.49,32.67,60250120012004
2760,-115.51,32.68,60250122012017
2761,-115.52,32.67,60250122021009
2762,-116.05,33.33,60250123011026
2763,-116,33.19,60250123012057
2764,-115.88,32.93,60250123012100
2765,-116,32.74,60250123012175
2766,-115.9,32.69,60250123012187
2767,-116.01,33.41,60250123021002
2768,-115.99,33.4,60250123022001
2769,-115.94,33.38,60250123022000
2770,-115.98,33.32,60250123022182
2771,-115.91,33.36,60250123023000
2772,-115.9,33.34,60250123023000
2773,-115.96,33.3,60250123023263
2774,-115.95,33.28,60250123023454
2775,-115.8,33.26,60250123023000
2776,-114.73,33.43,60250124001010
2777,-114.98,33.07,60250124001072
2778,-115.73,33.36,60250124002008
2779,-115.73,33.35,60250124002030
2780,-114.65,32.79,60250124001259
2781,-114.55,32.8,60259400001106
2782,-114.63,32.76,60259400002034
2783,-114.66,32.74,60259400003009
2784,-118.18,37.35,60270001001017
2785,-118.43,37.4,60270001002028
2786,-118.6,37.39,60270002001093
2787,-118.45,37.25,60270002002085
2788,-118.45,37.37,60270003001006
2789,-118.42,37.35,60270003002001
2790,-118.42,37.36,60270003002000
2791,-118.4,37.36,60270004002051
2792,-118.39,37.37,60270004003000
2793,-118.39,37.36,60270004004008
2794,-118.3,37.17,60270005002011
2795,-117.9,36.95,60270005001039
2796,-118.31,36.94,60270005001147
2797,-118.05,36.64,60270008003011
2798,-118.18,36.63,60270008004017
2799,-117.69,36.13,60270008002142
2800,-117.02,36.4,60270008001077
2801,-116.22,36,60270008001146
2802,-119.02,35.42,60290001022027
2803,-119.03,35.42,60290001032017
2804,-119.03,35.42,60290001032017
2805,-119.03,35.45,60290051031004
2806,-119.05,35.44,60290001061004
2807,-119.02,35.44,60290051031033
2808,-119.02,35.43,60290001022004
2809,-119.02,35.42,60290001022027
2810,-119.02,35.42,60290001022027
2811,-119.02,35.42,60290001022027
2812,-119.03,35.42,60290001032017
2813,-119.03,35.41,60290003003008
2814,-119.04,35.42,60290001061005
2815,-119.05,35.42,60290001061005
2816,-119.05,35.42,60290001061005
2817,-119.02,35.41,60290003001017
2818,-119.02,35.41,60290003001017
2819,-119.03,35.41,60290003003008
2820,-119.04,35.41,60290003004008
2821,-119.02,35.41,60290003001017
2822,-119.03,35.4,60290004001018
2823,-119.04,35.41,60290003004008
2824,-119.08,35.42,60290005082020
2825,-119.07,35.42,60290005042002
2826,-119.09,35.41,60290005051009
2827,-119.11,35.42,60290005101005
2828,-119.09,35.43,60290005082008
2829,-119.05,35.4,60290005072018
